93.09048005	66.35204651
23.33445384	70.82293816
1.783985756	42.85250983
93.21204997	36.80887861
43.62533775	10.21497767
49.57447263	67.45018123
64.49184669	35.42521388
69.18282683	22.91807655
54.90000034	91.63189718
23.31835485	34.86897945
19.83700958	87.60141734
1.389307234	77.2115912
45.22011118	39.75271777
18.39274733	2.248654179
32.76741137	0.03251558391
36.13930892	18.98247081
78.35353626	75.46201679
38.12282022	18.96754856
19.32453064	52.58580627
21.85253806	88.43641638
28.77458048	98.13314249
28.40170447	73.49646597
76.50213939	17.58162773
61.39971002	45.45702196
75.05778864	53.6838152
97.49972071	32.82825827
16.83189255	60.26014868
3.179717128	17.15269296
29.4352054	52.47839911
15.69695866	28.20470853
67.45150114	68.34502182
76.75859809	76.98574684
58.51925253	31.30383324
51.45255609	69.11348522
49.40628328	62.98562706
91.8835148	18.03023892
80.15798594	17.55109954
94.29017738	74.09841372
17.43532146	57.91826908
7.596286186	30.41870847
27.88407119	12.62439892
58.74489939	68.64835557
17.57173199	59.16833018
51.28719388	31.902535
2.324078485	77.65806064
26.71808156	35.50954335
14.3612223	75.01744539
50.76327908	94.58695217
49.64161186	74.97113052
12.08323187	73.93019299
30.04342759	53.36599285
45.54202413	44.14742393
83.60106157	24.48503448
72.31420705	2.917273467
19.68390228	56.46157043
1.07849708	65.42477821
83.35437965	12.21629818
8.496788568	34.07092412
4.165143302	34.87389919
76.57875123	5.39281233
16.92029611	75.25282988
45.72654782	2.168154294
51.04972192	71.6925485
5.331914984	72.01519679
79.64355754	43.46242301
40.06199156	3.554313872
6.342423209	84.84702007
78.234488	2.297698169
69.04165016	39.96159423
45.28066131	90.31377794
70.67376449	57.12191934
54.66948615	61.11682013
28.20698582	98.99111338
85.72778806	87.71583825
10.15375495	87.49635059
4.170521004	42.53504422
11.94039406	78.94276051
1.638977958	84.02516709
90.65710767	50.24284092
36.77186484	47.40839617
9.093447817	64.70849175
56.91253005	22.40917984
17.85834598	13.80429707
34.37665592	77.20769728
81.65436957	72.26727798
96.06101809	40.98666665
23.41520129	79.61207091
83.26415715	34.44922523
79.78227916	3.228429668
47.22590804	3.201347729
82.47455443	56.66389558
54.07521573	93.65819987
27.63155625	16.0688423
91.93781688	99.7960711
9.47955484	73.56586618
13.02468531	9.534025633
7.297168012	88.25806047
70.20081523	39.54375639
6.631191684	7.290919387
60.24763788	93.55921099
56.51156088	60.96501063
67.19510042	88.73577652
96.9141602	90.89232807
94.0168302	57.5421246
7.524677168	38.87784148
41.65425062	11.76600496
70.28497427	49.05033733
76.58053657	69.28955906
71.73903963	39.8312467
77.70407579	17.34378071
8.417783342	1.885760513
58.74884916	41.36173782
71.05802136	18.96349206
70.61919308	99.06781326
46.02700981	0.4411410702
64.65088183	83.26598923
29.46156136	35.74706285
77.28951927	24.62376445
87.77514618	90.6965154
72.65123296	29.28592551
31.83874502	68.80664896
89.56564618	75.26005481
49.58180818	4.984396755
60.38421511	21.70127719
6.232972038	93.90717603
38.75052863	19.78751959
74.10622803	54.01411515
28.20523022	90.36980727
5.602946173	85.39839649
90.40852277	96.91271836
31.21276062	70.45271393
72.36441449	82.14027576
43.82539628	60.66447923
89.26608773	87.4926638
93.13902267	98.3379281
83.00961412	26.93416894
32.66956321	19.73893144
86.22944208	48.85362009
75.73821018	41.08959838
95.68307152	32.91655356
15.56026134	17.98175322
93.6650745	45.97141322
49.02993615	61.99559903
69.37424935	88.47090703
10.98271596	76.29765262
96.75529178	80.97465717
83.62557782	14.84177725
87.07131601	67.39330083
95.16047587	65.7066312
11.09851343	95.70389989
26.3160442	89.80250042
47.29167198	13.53732558
87.93593441	79.62014855
60.91033395	48.83135939
68.54060437	6.85742358
2.99212421	4.996523493
83.32358301	51.10327842
69.8270041	5.359502354
85.00251154	13.46342701
63.33536722	80.69177665
85.19497227	59.69433406
20.1355501	91.81056769
78.33171065	15.78350128
99.91222755	66.00109031
84.27248396	96.06249177
11.86088647	69.63441043
77.3008656	30.17931367
53.20514718	56.92910327
92.7587753	4.361791452
95.89157554	86.3438778
28.81941143	43.85553977
26.89937416	12.8205517
8.369316305	79.3712372
85.12482888	99.19215446
97.04805987	71.47541474
31.93484665	55.82882624
31.47983431	86.96234616
64.00935071	70.86676541
21.68371376	64.95401229
61.35106747	87.32992469
60.64687684	55.35828481
28.49386907	64.70826631
91.39967857	49.62303997
9.614544652	80.16193377
82.18691124	20.20042096
77.47049866	60.95620167
72.22152343	80.21425338
47.82471307	72.48414026
52.52076741	99.69456479
3.260716183	29.94133317
74.52671243	40.61619701
13.49119694	96.52136851
19.17478969	67.23095724
85.46443892	26.83009417
99.02246152	13.90688304
33.45054783	14.55910308
26.60217209	37.14916025
41.37745515	23.92564228
13.9197963	71.10010219
82.05690354	31.15274533
15.64300836	93.76530101
90.65392854	4.769488538
10.11600315	27.09203873
88.05691423	80.97650712
64.30414708	23.00827919
76.96988591	52.23160797
1.076037671	4.661394214
21.65206294	97.2037055
94.42551688	32.92180315
13.96882727	42.06937994
15.39851494	12.84513578
10.3913847	70.95510134
19.92175248	41.22608022
65.4226346	30.00694134
76.8151899	15.48425146
71.37652794	67.9368472
99.03152745	62.43351899
74.55136691	32.21725008
2.536049425	94.41421265
85.28199028	57.76545227
24.77660228	93.14617046
68.08748766	90.15796138
73.50599326	71.0736123
48.31286963	58.09969026
23.1764291	25.85833765
61.96144985	24.75539059
24.0208263	7.195881268
36.84950221	33.97158861
10.3579116	6.444400394
4.10829393	22.79514252
44.74466487	43.55018478
67.2358391	29.22776135
11.34897526	22.37113413
48.11658842	68.69254103
67.92538084	30.05828983
0.1951943999	8.60727109
53.52646162	95.42890179
88.81464709	63.5254386
57.64980729	17.2102844
44.72755826	64.80809382
91.60953767	95.61816695
8.077298255	48.9844532
16.90846455	42.30314884
48.83340696	11.93756811
29.07260434	11.86173612
20.93671282	21.2377172
96.47820378	94.28510695
9.353329855	14.73033366
93.08622838	7.576899897
21.40219235	69.42960514
39.68894771	95.54668217
24.30642015	10.5522637
84.34281094	69.37088798
41.04611403	83.65407518
31.69808902	90.92669651
81.48525734	27.31030581
87.10344168	14.19057013
51.7493444	12.19810766
85.42341217	38.66809276
94.41263158	61.97693825
29.68994407	99.18880045
79.54931164	48.66417137
95.47630287	38.86834972
36.83364506	30.25584872
39.08908842	34.95556248
96.22613998	52.08986905
51.64259669	87.49300087
73.86100182	45.18780894
97.68414964	34.7787454
37.94048165	9.350405306
87.26618597	94.75282706
6.497406193	81.1241404
7.406354793	45.31169302
98.95022221	74.04684136
65.01954416	93.024816
42.61402726	15.6035699
89.07785652	91.92041823
30.02938535	42.97666993
29.65457029	46.42808256
84.17970307	33.75147861
40.73733479	27.55491219
83.40702498	1.894030927
45.37756208	19.39691966
21.82404218	57.21534516
66.07493657	99.36855446
14.08611854	88.3729609
8.468491627	30.30111952
0.7752950821	87.49956278
97.59396075	11.82756673
25.82607471	15.41662182
24.30538022	81.4673726
41.45952069	65.24085086
84.57152527	82.88656367
72.97685052	40.35989532
54.20422092	28.19651577
40.14675319	66.66619515
94.35648131	36.69223928
37.27577194	21.05695142
67.53463111	84.62816946
60.61800923	71.3407665
90.80839394	70.03277054
85.3474723	3.100460536
26.3655119	60.59996235
66.82752448	21.46737738
64.1975071	26.71519981
8.50862561	98.92542197
56.32445116	28.19831683
84.2151968	77.20897626
42.12210366	67.21734725
16.25481522	37.06382501
97.01575305	34.04811475
15.67226652	16.30191582
97.0580402	7.771378524
4.020496412	14.17021976
34.99248135	87.21276217
69.19406095	59.78439334
98.00280363	70.3189998
78.919886	4.044001601
41.09751285	87.79459734
32.0381018	20.36614634
48.98929451	79.93563439
65.70473536	88.89683035
59.29614988	11.14201977
51.46185458	39.51286349
40.11406293	83.29114946
74.51477964	44.3907571
46.51703558	7.595286922
43.42412751	49.0589053
23.15900896	56.9442221
27.50802753	65.54923675
95.78514075	10.58733586
36.89818914	42.40935248
2.396224688	98.01755338
12.34784938	74.87214361
0.3306410671	74.04995989
79.93327628	46.13912098
65.20509159	39.70327016
96.53132076	55.3859293
43.74834506	91.00572797
65.58128962	38.30900377
79.42994325	68.87736786
16.54330127	70.78268754
20.73149716	35.1082438
87.7578572	33.32498202
42.71912614	74.24787684
90.49421051	15.55471759
55.33023682	44.71379162
84.71162028	10.90778574
85.75575059	23.46133341
46.40327203	58.94441429
55.25884061	82.78931471
4.487078186	94.94171316
99.61569453	17.12561977
86.97484436	70.325816
44.62367958	55.92244188
40.17811731	50.78644101
51.87220682	78.79901334
43.03855986	7.932108407
61.60070576	53.73079377
94.50144701	26.85988513
94.2398078	63.84718949
22.50610309	12.43575091
38.3348469	31.43420131
49.40971388	59.25725233
35.35337958	2.522641721
36.08471486	99.44363169
41.4555895	32.89404755
8.512704044	25.95713789
57.02580457	85.87229112
85.87451462	45.73004623
40.84236567	72.95025889
55.44148001	46.5294296
61.08795395	59.04403868
41.75401206	79.00246081
53.1636247	51.86557736
11.24702499	1.742357196
23.1641704	59.15461038
38.46355438	30.46627642
96.69451935	60.34865618
17.89717414	75.58076408
26.95028535	95.94986383
73.74618304	59.26802943
45.09299446	12.78073917
44.56707326	57.59752739
5.896730256	81.86377594
19.10837833	61.32546178
92.94093288	55.58152111
96.34032662	2.056807257
40.97754736	30.82910592
75.9403523	22.15492329
74.24747066	39.25828888
66.95941256	49.57209515
86.93843603	77.2780362
59.2190419	54.9286886
0.1315412078	32.45057689
90.83929032	52.46791235
35.20872047	17.39925618
77.67585377	80.70963982
96.92641009	43.95473559
57.90312301	11.41212972
38.81466501	16.80083329
33.26202252	20.73318187
13.11022767	59.45258052
50.35525819	68.93933688
37.35893017	52.14828233
85.46601326	80.23924374
87.49609319	24.95663735
80.92898847	63.15550118
65.621919	1.570664367
70.40486051	66.03493813
2.780915574	36.15398528
72.14587939	16.14533883
86.45801384	84.28744662
94.32043628	43.0030183
52.9251743	4.805262308
55.07224946	78.22621288
22.14961619	58.69589044
68.13262609	97.53641978
85.44931867	2.136990584
46.46113119	86.97811328
88.55654797	75.90908895
90.13610926	14.0189862
88.2776083	10.11879148
29.00445599	41.24207987
87.01566626	64.91148231
13.82028501	10.14311689
70.40770826	91.14879117
6.055689661	32.78747778
76.56024841	6.418671064
57.4356906	39.93166288
25.21838586	69.29714757
47.71015079	89.25129202
39.80017618	81.38010703
83.15922004	32.30953122
74.44192114	68.3607369
26.25927872	99.20005619
77.74581558	58.43122299
44.0497924	32.03477162
71.53734427	22.61273206
57.78693034	16.26706058
77.36883882	25.66829259
61.13256955	23.79000408
87.29781531	84.99221539
26.95609469	32.39101609
44.46041298	15.35559483
27.97016931	81.67041946
78.86514629	21.77179165
55.52783089	38.01996336
24.37047372	35.15678305
4.121612336	92.89359237
23.66618204	94.48130139
57.97654584	26.50881264
34.28342889	68.94652407
24.18088697	48.8009483
97.99498646	24.35803748
72.89072511	28.24152359
3.534305026	15.14180594
14.47832754	21.52571203
48.15096074	57.16542194
54.44226974	55.61361176
